日期,小时,广告计划,曝光量,点击量,转化数,归因转化数,消耗
D028,10,10341182,883,433,107,58,0.2493343088
D028,10,10474106,69,40,13,1,0.0266537440
D028,10,12121528,111,44,16,7,0.0661841712
D028,10,12843318,102,51,2,2,0.0504457139
D028,10,13947795,96,18,0,0,0.0237515319
D028,10,14121532,175,69,16,7,0.1114754007
D028,10,14235907,88,43,8,3,0.1374073773
D028,10,14458654,61,34,10,10,0.0376214316
D028,10,14661605,95,26,6,4,0.0439715090
D028,10,15184511,404,138,70,42,0.2650822540
D028,10,15398570,868,279,45,18,0.3782958626
D028,10,15746419,142,63,7,6,0.1405549593
D028,10,16823030,181,60,7,4,0.0398107277
D028,10,17321082,146,43,9,0,0.1363634399
D028,10,17686799,540,158,12,11,0.1222938866
D028,10,18975823,499,251,24,16,0.2451966925
D028,10,19129839,98,35,3,2,0.0426303647
D028,10,19530182,192,92,5,3,0.0953354058
D028,10,23852329,102,45,4,2,0.0521830725
D028,10,24378636,330,90,9,7,0.0470622568
D028,10,24389111,121,33,0,0,0.0292959914
D028,10,26091094,65,10,1,1,0.0325715186
D028,10,26998428,126,34,2,1,0.0423430926
D028,10,27118781,114,43,10,10,0.0357619655
D028,10,27321366,134,38,7,2,0.0491459912
D028,10,2828357,145,44,0,0,0.0496466475
D028,10,28351001,300,194,37,7,0.1806354577
D028,10,28739284,109,40,4,0,0.0615525050
D028,10,28795042,227,63,8,3,0.0348624702
D028,10,28896342,49,18,2,1,0.0204830042
D028,10,29427842,344,98,24,11,0.1690145646
D028,10,30368132,135,42,9,3,0.0944768804
D028,10,30491418,321,139,13,8,0.2914547915
D028,10,30535894,80,39,2,2,0.0172689857
D028,10,30801593,616,222,28,12,0.0291850514
D028,10,31772643,322,150,15,11,0.0686769564
D028,10,32323516,176,40,0,0,0.0435556069
D028,10,32368244,290,145,80,49,0.2665366384
D028,10,32452111,258,83,8,3,0.0380857964
D028,10,3892353,47,17,1,1,0.0486658037
D028,10,4869922,72,38,13,10,0.0522725911
D028,10,497593,293,122,7,4,0.0144842294
D028,10,5061834,485,123,15,1,0.2036109528
D028,10,6686701,724,259,28,15,0.3174332725
D028,10,6686704,84,23,3,1,0.0374730054
D028,10,6886817,142,73,16,3,0.0563436172
D028,10,7061828,159,54,17,12,0.0597108558
D028,10,7121544,187,76,12,6,0.0577668423
D028,10,9100693,137,52,31,26,0.0249762818
D028,11,10341182,933,422,79,43,0.2838242328
D028,11,10474106,75,43,16,2,0.0286991373
D028,11,12121528,99,29,11,5,0.0721490704
D028,11,12843318,76,34,8,7,0.0288180497
D028,11,13947795,100,26,1,0,0.0376674422
D028,11,14121532,199,76,20,13,0.1138450570
D028,11,14235907,92,39,9,3,0.1086894226
D028,11,14458654,65,39,13,12,0.0249527255
D028,11,14661605,80,27,9,6,0.0468734351
D028,11,15184511,408,140,68,41,0.2722314354
D028,11,15398570,932,326,53,21,0.4584607573
D028,11,15746419,116,50,8,4,0.0736694023
D028,11,16823030,152,53,5,2,0.0401545644
D028,11,17321082,125,48,13,6,0.0503067295
D028,11,17686799,656,166,17,12,0.1582394076
D028,11,18975823,564,267,28,24,0.2160541060
D028,11,19129839,114,29,1,1,0.0463793835
D028,11,19530182,240,121,1,1,0.0974989209
D028,11,23852329,103,46,3,0,0.0754438129
D028,11,24378636,319,84,5,5,0.0565420020
D028,11,24389111,99,23,3,2,0.0280196773
D028,11,26091094,48,17,4,4,0.0222772741
D028,11,26998428,128,40,1,1,0.0362437203
D028,11,27118781,114,47,13,12,0.0330226320
D028,11,27321366,147,58,5,1,0.0317441731
D028,11,2828357,165,51,1,1,0.0728757287
D028,11,28351001,319,188,34,7,0.1113911838
D028,11,28739284,109,42,9,3,0.0973538056
D028,11,28795042,233,60,9,3,0.0501573345
D028,11,28896342,58,22,3,2,0.0348004306
D028,11,29427842,337,103,25,14,0.1850157234
D028,11,30368132,141,53,7,4,0.0999943276
D028,11,30491418,341,118,20,10,0.2003051310
D028,11,30535894,82,40,1,1,0.0156916659
D028,11,30801593,608,236,35,16,0.0366130192
D028,11,31772643,337,171,18,10,0.0654287276
D028,11,32323516,199,53,1,1,0.0431083276
D028,11,32368244,347,184,79,49,0.3375488450
D028,11,32452111,262,81,9,5,0.0401585279
D028,11,3892353,39,12,2,0,0.0175865671
D028,11,4869922,49,23,2,0,0.0348758828
D028,11,497593,300,122,3,3,0.0249959460
D028,11,5061834,453,123,13,3,0.1911490750
D028,11,6686701,458,164,12,8,0.1793799562
D028,11,6686704,57,20,3,3,0.0267407157
D028,11,6886817,155,77,10,3,0.0487144372
D028,11,7061828,200,52,9,3,0.0796523992
D028,11,7121544,168,68,7,5,0.0491554209
D028,11,9100693,141,58,30,21,0.0329620774
D028,12,10341182,972,439,109,62,0.2667110078
D028,12,10474106,80,48,23,6,0.0360543111
D028,12,12121528,106,48,10,2,0.0607182333
D028,12,12843318,82,46,7,7,0.0425697921
D028,12,13947795,90,23,0,0,0.0277891820
D028,12,14121532,173,72,17,7,0.0823218231
D028,12,14235907,107,47,8,3,0.0752418086
D028,12,14458654,62,42,23,23,0.0768847848
D028,12,14661605,60,22,7,6,0.0216959592
D028,12,15184511,403,132,66,31,0.2225721284
D028,12,15398570,903,326,67,28,0.5718293587
D028,12,15746419,115,54,10,2,0.0607270108
D028,12,16823030,151,48,5,1,0.0344826990
D028,12,17321082,130,52,4,3,0.0382845768
D028,12,17686799,682,216,14,8,0.1595656478
D028,12,18975823,541,255,16,14,0.2529212585
D028,12,19129839,99,27,2,2,0.0321905870
D028,12,19530182,223,101,1,1,0.0703972200
D028,12,23852329,83,35,4,2,0.0530276701
D028,12,24378636,337,90,3,3,0.0602786118
D028,12,24389111,94,30,4,3,0.0453179878
D028,12,26091094,49,17,1,0,0.0371864950
D028,12,26998428,133,43,2,0,0.0386793773
D028,12,27118781,89,27,11,11,0.0427860014
D028,12,27321366,114,42,5,3,0.0237367099
D028,12,2828357,126,40,0,0,0.0528739816
D028,12,28351001,364,232,24,7,0.2279033588
D028,12,28739284,102,44,6,2,0.0611449939
D028,12,28795042,243,78,9,3,0.0513952983
D028,12,28896342,47,17,1,1,0.0385945511
D028,12,29427842,314,100,18,10,0.1569446658
D028,12,30368132,146,52,10,5,0.1003863467
D028,12,30491418,386,147,20,10,0.3043125722
D028,12,30535894,81,34,6,6,0.0235944178
D028,12,30801593,641,234,30,11,0.0356022649
D028,12,31772643,370,167,15,7,0.0718202592
D028,12,32323516,168,41,4,0,0.0335017171
D028,12,32368244,358,199,88,48,0.3737383441
D028,12,32452111,263,77,14,6,0.0387629439
D028,12,3892353,42,16,5,2,0.0331430155
D028,12,4869922,53,22,3,2,0.0284370006
D028,12,497593,390,157,8,5,0.0177333255
D028,12,5061834,460,142,15,3,0.2223274705
D028,12,6686701,599,228,15,12,0.3186559764
D028,12,6686704,79,32,3,1,0.0436824857
D028,12,6886817,137,66,10,2,0.0743137752
D028,12,7061828,170,49,7,3,0.0642048398
D028,12,7121544,185,75,11,5,0.0585508587
D028,12,9100693,156,56,29,21,0.0206226953
D028,13,10341182,931,413,85,44,0.2494471470
D028,13,10474106,63,35,14,1,0.0326350072
D028,13,12121528,101,36,7,2,0.0715706846
D028,13,12843318,90,52,7,7,0.0425230000
D028,13,13947795,70,16,1,0,0.0210605513
D028,13,14121532,194,74,14,7,0.1074249240
D028,13,14235907,71,26,3,3,0.0414790665
D028,13,14458654,53,32,18,15,0.0256430759
D028,13,14661605,66,30,6,5,0.0292708215
D028,13,15184511,413,136,53,23,0.2719544118
D028,13,15398570,884,292,42,17,0.2295419243
D028,13,15746419,137,53,11,4,0.0806930379
D028,13,16823030,144,47,9,2,0.0303717156
D028,13,17321082,149,60,5,3,0.0532988767
D028,13,17686799,615,192,11,4,0.1645019747
D028,13,18975823,479,233,27,20,0.2075711682
D028,13,19129839,118,41,9,6,0.0425971280
D028,13,19530182,209,118,3,2,0.0883066364
D028,13,23852329,78,25,5,0,0.0393580182
D028,13,24378636,337,104,5,5,0.0596952473
D028,13,24389111,90,22,4,3,0.0334027883
D028,13,26091094,46,15,2,1,0.0240775156
D028,13,26998428,106,27,3,1,0.0294041948
D028,13,27118781,104,35,11,10,0.0326967106
D028,13,27321366,111,32,0,0,0.0265758719
D028,13,2828357,121,35,1,1,0.0433313015
D028,13,28351001,309,199,38,10,0.1576552131
D028,13,2865314,9,2,0,0,0.0006619540
D028,13,28739284,101,40,10,7,0.0632931540
D028,13,28795042,250,68,10,5,0.0481436844
D028,13,28896342,48,20,3,2,0.0262766088
D028,13,29427842,303,90,28,11,0.1583294782
D028,13,30368132,144,47,8,4,0.0999219141
D028,13,30491418,310,135,25,12,0.2597075391
D028,13,30535894,63,27,4,4,0.0158639627
D028,13,30801593,627,247,40,14,0.0332561636
D028,13,31772643,269,128,14,8,0.0569821317
D028,13,32323516,167,45,1,0,0.0312029303
D028,13,32368244,305,157,76,46,0.2563717019
D028,13,32452111,236,71,8,5,0.0293714492
D028,13,3892353,36,14,3,1,0.0332157409
D028,13,4869922,59,28,5,4,0.0355899012
D028,13,497593,431,168,5,2,0.0192008976
D028,13,5061834,441,124,16,3,0.2268204449
D028,13,6686701,596,244,22,15,0.2906011601
D028,13,6686704,96,43,10,5,0.0714294231
D028,13,6886817,152,50,7,3,0.0339645267
D028,13,7061828,174,60,15,5,0.0930668237
D028,13,7121544,198,95,11,8,0.0717080516
D028,13,9100693,166,67,40,26,0.0344707369
D028,14,10341182,934,419,97,52,0.2530151190
D028,14,10474106,57,33,16,2,0.0291906960
D028,14,12121528,107,48,15,6,0.0889401223
D028,14,12843318,77,34,3,2,0.0232251635
D028,14,13947795,80,24,2,1,0.0425990119
D028,14,14121532,204,88,24,14,0.1207855226
D028,14,14235907,94,45,6,1,0.0759903450
D028,14,14458654,62,42,11,10,0.0406593913
D028,14,14661605,77,31,14,8,0.0454114758
D028,14,15184511,430,155,69,34,0.3109851873
D028,14,15398570,798,289,51,21,0.3430341961
D028,14,15746419,76,29,4,3,0.0253851930
D028,14,16823030,123,34,3,2,0.0298076102
D028,14,17321082,169,72,10,8,0.0658616803
D028,14,17686799,638,210,16,13,0.1589494604
D028,14,18975823,480,221,20,12,0.1721493125
D028,14,19129839,114,35,6,4,0.0466140945
D028,14,19530182,250,122,5,4,0.0808975510
D028,14,23852329,101,45,13,3,0.1035968504
D028,14,24378636,298,82,2,2,0.0496754853
D028,14,24389111,82,12,1,0,0.0243963706
D028,14,26091094,49,18,5,2,0.0412462859
D028,14,26998428,115,44,3,1,0.0375472497
D028,14,27118781,97,27,8,7,0.0156543964
D028,14,27321366,123,52,6,3,0.0285454343
D028,14,2828357,121,37,1,1,0.0401331791
D028,14,28351001,349,221,35,5,0.2154306324
D028,14,2865314,161,32,3,3,0.0458401798
D028,14,28739284,105,39,12,7,0.0935314601
D028,14,28795042,220,72,6,4,0.0225396518
D028,14,28896342,47,15,0,0,0.0151847505
D028,14,29427842,351,107,27,17,0.2056580380
D028,14,30368132,148,50,6,3,0.0991461688
D028,14,30491418,333,113,20,6,0.2561521637
D028,14,30535894,46,12,1,1,0.0082622667
D028,14,30801593,639,251,36,19,0.0323340723
D028,14,31772643,237,106,9,5,0.0421420562
D028,14,32323516,186,44,2,2,0.0408522263
D028,14,32368244,346,171,70,40,0.3991729095
D028,14,32452111,189,61,10,5,0.0250948089
D028,14,3892353,58,24,3,3,0.0450872140
D028,14,4869922,85,41,5,3,0.0382596231
D028,14,497593,403,163,9,4,0.0230590092
D028,14,5061834,449,120,16,1,0.1643793075
D028,14,6686701,601,243,27,15,0.2792011405
D028,14,6686704,73,24,6,3,0.0487451546
D028,14,6886817,125,53,11,5,0.0429332641
D028,14,7061828,182,60,12,4,0.0610673381
D028,14,7121544,184,73,7,3,0.0521648261
D028,14,9100693,176,76,44,30,0.0539558621
D028,15,10341182,824,354,77,48,0.2368539367
D028,15,10474106,79,46,15,1,0.0362796258
D028,15,12121528,108,42,8,3,0.0936471896
D028,15,12843318,106,62,4,3,0.0420426567
D028,15,13947795,86,23,0,0,0.0314118412
D028,15,14121532,198,83,17,8,0.1190882628
D028,15,14235907,70,29,6,3,0.1010260806
D028,15,14458654,50,33,19,15,0.0706229976
D028,15,14661605,65,18,2,0,0.0257057765
D028,15,15184511,389,131,56,25,0.2444994912
D028,15,15398570,828,285,42,19,0.3963315452
D028,15,15746419,47,15,3,1,0.0350584331
D028,15,16823030,129,30,2,1,0.0267850396
D028,15,17321082,143,60,6,4,0.0449347540
D028,15,17686799,741,216,18,13,0.2051950829
D028,15,18975823,560,295,22,15,0.2319522066
D028,15,19129839,106,36,5,0,0.0336526234
D028,15,19530182,268,137,4,4,0.0897112338
D028,15,23852329,97,34,5,3,0.0771663620
D028,15,24378636,320,88,8,4,0.0445275907
D028,15,24389111,93,18,0,0,0.0294805695
D028,15,26091094,62,25,0,0,0.0555212723
D028,15,26998428,107,26,1,0,0.0348024895
D028,15,27118781,78,30,4,3,0.0186312687
D028,15,27321366,178,58,3,2,0.0386209264
D028,15,2828357,114,47,1,1,0.0451686822
D028,15,28351001,418,286,51,14,0.1588438442
D028,15,2865314,212,47,5,5,0.0636572820
D028,15,28739284,109,37,6,5,0.0723156081
D028,15,28795042,207,50,4,2,0.0349581927
D028,15,28896342,69,22,0,0,0.0318227141
D028,15,29427842,388,132,32,13,0.2234517730
D028,15,30368132,157,57,7,4,0.1342681737
D028,15,30491418,405,162,20,11,0.3234516317
D028,15,30535894,66,35,0,0,0.0188629355
D028,15,30801593,482,187,22,10,0.0203324251
D028,15,31772643,254,115,10,7,0.0543771406
D028,15,32323516,204,43,1,0,0.0347358690
D028,15,32368244,316,157,74,43,0.2730007675
D028,15,32452111,234,59,10,5,0.0394745750
D028,15,3892353,34,14,0,0,0.0264750869
D028,15,4869922,82,42,4,1,0.0773137121
D028,15,497593,385,162,7,6,0.0231834041
D028,15,5061834,543,158,22,6,0.2456656374
D028,15,6686701,564,202,13,5,0.2861092829
D028,15,6686704,87,30,5,4,0.0703302608
D028,15,6886817,110,65,12,5,0.0382168055
D028,15,7061828,220,50,14,6,0.0826423714
D028,15,7121544,140,48,4,2,0.0383973452
D028,15,9100693,179,65,33,25,0.0282971593
D028,16,10341182,776,368,77,37,0.2248746107
D028,16,10474106,64,35,14,0,0.0334574452
D028,16,12121528,112,37,8,2,0.0572587592
D028,16,12843318,126,67,1,1,0.0387914321
D028,16,13947795,84,16,0,0,0.0261546537
D028,16,14121532,251,108,24,9,0.1405500717
D028,16,14235907,98,43,10,2,0.0702542930
D028,16,14458654,57,32,5,4,0.0403356042
D028,16,14661605,76,23,2,2,0.0222302103
D028,16,15184511,395,154,72,39,0.3317589012
D028,16,15398570,852,317,50,25,0.3511402321
D028,16,15746419,46,19,1,1,0.0108532636
D028,16,16823030,127,51,10,4,0.0329651484
D028,16,17321082,167,64,7,7,0.0671400546
D028,16,17686799,905,268,19,17,0.1985700556
D028,16,18975823,640,290,22,12,0.2335240096
D028,16,19129839,118,34,3,2,0.0623417600
D028,16,19530182,218,122,1,0,0.0747434894
D028,16,23852329,116,49,7,3,0.0680765989
D028,16,24378636,265,82,5,5,0.0447245353
D028,16,24389111,117,31,3,0,0.0416591699
D028,16,26091094,90,26,7,4,0.0674457895
D028,16,26998428,129,41,5,2,0.0374512952
D028,16,27118781,67,22,5,2,0.0516269221
D028,16,27321366,176,62,4,3,0.0348944036
D028,16,2828357,161,51,0,0,0.0599866294
D028,16,28351001,433,256,48,12,0.2083889487
D028,16,2865314,169,44,6,0,0.0525836317
D028,16,28739284,148,57,12,2,0.1162807277
D028,16,28795042,244,68,5,3,0.0207577245
D028,16,28896342,62,25,0,0,0.0295565637
D028,16,29427842,391,129,33,15,0.2201589706
D028,16,30368132,163,53,7,2,0.1000323314
D028,16,30491418,374,147,15,8,0.2622361098
D028,16,30535894,74,37,3,3,0.0182914961
D028,16,30801593,455,178,25,16,0.0261424216
D028,16,31772643,362,169,21,16,0.0732002077
D028,16,32323516,240,53,0,0,0.0379422496
D028,16,32368244,322,169,89,51,0.2671305893
D028,16,32452111,276,73,10,6,0.0333147619
D028,16,3892353,34,15,2,2,0.0184091197
D028,16,4869922,83,35,5,3,0.0234728790
D028,16,497593,391,163,3,3,0.0249424596
D028,16,5061834,515,153,31,3,0.2192070295
D028,16,6686701,504,204,12,7,0.2186615994
D028,16,6686704,111,43,5,2,0.0764807085
D028,16,6886817,130,62,3,0,0.0495192299
D028,16,7061828,258,81,11,3,0.0890864423
D028,16,7121544,177,81,5,3,0.0350499522
D028,16,9100693,181,74,51,34,0.0354494063
D028,17,10341182,747,347,79,41,0.2565339545
D028,17,10474106,95,67,30,3,0.0707440604
D028,17,12121528,168,65,20,6,0.1261561160
D028,17,12843318,131,80,3,2,0.0682529040
D028,17,13947795,112,36,0,0,0.0398948310
D028,17,14121532,287,124,31,15,0.1468598977
D028,17,14235907,136,43,4,0,0.0966856292
D028,17,14458654,85,58,17,14,0.0561271626
D028,17,14661605,127,51,6,4,0.0789352539
D028,17,15184511,450,174,77,45,0.3155391226
D028,17,15398570,895,310,49,14,0.3417301186
D028,17,15746419,41,22,0,0,0.0322385067
D028,17,16823030,183,71,10,4,0.0564804622
D028,17,17321082,132,64,6,3,0.0480849447
D028,17,17686799,817,232,18,10,0.1622414027
D028,17,18975823,915,505,26,18,0.4001674907
D028,17,19129839,137,47,7,1,0.0621769368
D028,17,19530182,248,114,6,3,0.0972105301
D028,17,23852329,137,51,5,1,0.0773180184
D028,17,24378636,263,80,4,4,0.0769825741
D028,17,24389111,108,37,3,1,0.0375850270
D028,17,26091094,87,25,5,1,0.0482867401
D028,17,26998428,180,68,4,1,0.0609923494
D028,17,27118781,73,24,5,4,0.0132865544
D028,17,27321366,187,58,4,3,0.0294891643
D028,17,2828357,172,63,2,0,0.0636854439
D028,17,28351001,421,265,52,19,0.1932674176
D028,17,2865314,191,48,8,1,0.0626841588
D028,17,28739284,163,70,5,5,0.0947679900
D028,17,28795042,282,89,15,6,0.0587091991
D028,17,28896342,67,35,2,0,0.0626267729
D028,17,29427842,568,213,40,17,0.3025798597
D028,17,30368132,211,68,10,5,0.1582057680
D028,17,30491418,405,152,18,8,0.3060783850
D028,17,30535894,85,37,2,2,0.0210705013
D028,17,30801593,521,227,26,15,0.0245403991
D028,17,31772643,377,175,18,11,0.0634156264
D028,17,32323516,240,45,2,0,0.0443268577
D028,17,32368244,313,156,53,36,0.2152406275
D028,17,32452111,282,90,14,8,0.0562942709
D028,17,3892353,41,19,6,4,0.0311473666
D028,17,4869922,125,54,1,1,0.0848586486
D028,17,497593,462,175,2,2,0.0304413815
D028,17,5061834,608,170,27,3,0.2524781603
D028,17,6686701,562,233,26,13,0.2754004029
D028,17,6686704,71,30,3,0,0.0282262131
D028,17,6886817,119,63,5,2,0.0553982765
D028,17,7061828,250,71,18,11,0.0767463775
D028,17,7121544,168,59,1,1,0.0469596309
D028,17,9100693,190,84,46,25,0.0448753908
D028,18,10341182,818,335,69,44,0.2505894931
D028,18,10474106,91,55,17,1,0.0437923027
D028,18,12121528,168,58,16,5,0.1143054469
D028,18,12843318,158,79,19,15,0.0793098834
D028,18,13947795,137,46,2,1,0.0603315205
D028,18,14121532,360,159,32,14,0.2080514747
D028,18,14235907,123,41,11,6,0.0880570425
D028,18,14458654,95,66,13,11,0.0728180901
D028,18,14661605,110,30,3,2,0.0304263561
D028,18,15184511,559,236,103,63,0.4142507451
D028,18,15398570,913,287,35,16,0.3226990797
D028,18,15746419,46,20,1,1,0.0091969382
D028,18,16823030,230,88,7,1,0.0566462187
D028,18,17321082,128,58,1,0,0.0310625148
D028,18,17686799,981,278,21,16,0.2133662772
D028,18,18975823,835,441,25,17,0.2811924646
D028,18,19129839,150,45,4,4,0.0503504551
D028,18,19530182,260,114,3,2,0.0690029295
D028,18,23852329,120,41,4,1,0.0621537079
D028,18,24378636,227,75,0,0,0.0315438261
D028,18,24389111,148,46,3,1,0.0533436067
D028,18,26091094,70,26,5,1,0.0434415283
D028,18,26998428,207,60,2,0,0.0502283677
D028,18,27118781,102,30,5,5,0.0206639427
D028,18,27321366,197,79,3,0,0.0284791694
D028,18,2828357,189,72,2,1,0.0632547041
D028,18,28351001,478,279,38,13,0.2417702042
D028,18,2865314,206,51,3,0,0.0672500051
D028,18,28739284,183,63,11,7,0.1123887107
D028,18,28795042,318,75,10,4,0.0306619920
D028,18,28896342,93,33,2,0,0.0341161233
D028,18,29427842,590,183,24,13,0.2497317676
D028,18,30368132,237,84,11,1,0.1589428169
D028,18,30491418,441,171,22,12,0.3444622445
D028,18,30535894,115,49,7,5,0.0240968356
D028,18,30801593,591,250,34,15,0.0328274534
D028,18,31772643,463,231,32,18,0.0885927442
D028,18,32323516,280,65,1,1,0.0562516296
D028,18,32368244,348,165,76,44,0.2748607651
D028,18,32452111,371,137,14,5,0.0676530279
D028,18,3892353,71,26,2,1,0.0474847008
D028,18,4869922,126,68,12,10,0.0902925127
D028,18,497593,549,201,9,8,0.0407903803
D028,18,5061834,649,202,25,4,0.2767632963
D028,18,6686701,596,237,16,10,0.2376579884
D028,18,6686704,125,37,4,2,0.0375438469
D028,18,6886817,121,61,6,2,0.0348438919
D028,18,7061828,292,87,8,6,0.0690369940
D028,18,7121544,195,69,2,1,0.0376663826
D028,18,9100693,206,81,45,33,0.0421108983
D028,19,10341182,660,270,61,31,0.1626339737
D028,19,10474106,85,49,14,5,0.0504339686
D028,19,12121528,150,47,9,5,0.0826479264
D028,19,12843318,169,91,7,7,0.0969161092
D028,19,13947795,130,42,3,2,0.0688341143
D028,19,14121532,421,195,49,17,0.2587380836
D028,19,14235907,117,53,15,7,0.1259115699
D028,19,14458654,84,53,12,10,0.0551915511
D028,19,14661605,99,30,7,2,0.0389507506
D028,19,15184511,508,200,93,54,0.2496116053
D028,19,15398570,740,277,39,15,0.3779433659
D028,19,15746419,65,32,3,2,0.0223457347
D028,19,16823030,280,103,7,3,0.0592744697
D028,19,17321082,200,72,9,7,0.0808399599
D028,19,17686799,929,285,24,17,0.1796180475
D028,19,18975823,729,365,36,25,0.3345108067
D028,19,19129839,159,48,4,1,0.0673456888
D028,19,19530182,294,125,0,0,0.0845198717
D028,19,23852329,122,52,4,3,0.0522087439
D028,19,24378636,162,47,4,3,0.0366187857
D028,19,24389111,158,56,2,0,0.0433745921
D028,19,26091094,100,27,5,3,0.0355240706
D028,19,26998428,230,86,5,0,0.0661582816
D028,19,27118781,72,20,5,5,0.0364743063
D028,19,27321366,200,63,1,1,0.0321323828
D028,19,2828357,182,74,3,2,0.0690864266
D028,19,28351001,473,297,58,22,0.2474803663
D028,19,2865314,252,67,12,5,0.1014474394
D028,19,28739284,217,74,4,1,0.1054833111
D028,19,28795042,245,79,8,3,0.0196827928
D028,19,28896342,79,24,3,0,0.0345254524
D028,19,29427842,621,218,32,9,0.2838072189
D028,19,30368132,225,76,12,6,0.1570868986
D028,19,30491418,469,175,12,7,0.2399861324
D028,19,30535894,88,45,7,7,0.0175835905
D028,19,30801593,577,257,37,21,0.0316441294
D028,19,31772643,497,242,29,18,0.0954278085
D028,19,32323516,291,65,2,1,0.0456266429
D028,19,32368244,363,173,67,31,0.2550650374
D028,19,32452111,322,92,9,5,0.0492749622
D028,19,3892353,60,26,1,0,0.0293609057
D028,19,4869922,124,66,19,17,0.0927335941
D028,19,497593,636,253,3,3,0.0249778707
D028,19,5061834,663,218,27,7,0.3114787958
D028,19,6686701,731,295,11,7,0.2613965768
D028,19,6686704,118,42,10,7,0.0564139772
D028,19,6886817,99,50,10,2,0.0312664926
D028,19,7061828,296,113,14,5,0.1334465691
D028,19,7121544,192,71,8,3,0.0413599011
D028,19,9100693,262,88,50,36,0.0432544921
D028,20,10341182,445,192,33,22,0.1212906119
D028,20,10474106,86,49,19,3,0.0442919762
D028,20,12121528,109,41,7,3,0.0465602563
D028,20,12843318,169,91,11,10,0.0776270866
D028,20,13947795,98,34,0,0,0.0258267388
D028,20,14121532,330,147,37,11,0.1871647689
D028,20,14235907,123,48,10,4,0.1305103484
D028,20,14458654,49,31,9,7,0.0301500044
D028,20,14661605,92,40,6,3,0.0273850896
D028,20,15184511,531,200,81,52,0.4440365219
D028,20,15398570,458,156,21,11,0.1096799989
D028,20,15746419,44,25,2,0,0.0357460635
D028,20,16823030,211,85,10,2,0.0454258923
D028,20,17321082,172,73,3,3,0.0659287778
D028,20,17686799,800,255,12,9,0.1827590012
D028,20,18975823,530,238,31,22,0.2563748153
D028,20,19129839,134,54,1,1,0.0599717479
D028,20,19530182,310,133,3,1,0.0633757202
D028,20,23852329,110,46,5,3,0.0529100050
D028,20,24378636,157,54,3,3,0.0137066735
D028,20,24389111,122,40,7,0,0.0663100761
D028,20,26091094,57,24,2,1,0.0326020775
D028,20,26998428,137,54,2,0,0.0385695938
D028,20,27118781,63,16,4,4,0.0182346676
D028,20,27321366,170,70,7,4,0.0329070161
D028,20,2828357,122,51,2,2,0.0460264729
D028,20,28351001,394,252,34,13,0.1832618095
D028,20,2865314,190,51,9,8,0.0776656770
D028,20,28739284,178,75,9,6,0.1000702305
D028,20,28795042,176,42,8,4,0.0232556539
D028,20,28896342,55,16,0,0,0.0254643249
D028,20,29427842,447,148,24,8,0.1603480579
D028,20,30368132,170,68,10,3,0.1000540713
D028,20,30491418,511,184,19,7,0.3366746372
D028,20,30535894,93,41,6,5,0.0179888732
D028,20,30801593,559,227,24,15,0.0320658966
D028,20,31772643,462,220,20,11,0.0750222163
